"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
22839	2.006923	12.703285	71.238585	-0.681255	0.072918	-0.728406	-0.148761	0.960475	0.235281	0.716772	0.268645	-0.643481
22840	1.972978	12.706870	71.202063	-0.676860	0.070562	-0.732722	-0.153075	0.960143	0.233868	0.720020	0.270458	-0.639080
22841	1.939250	12.710339	71.165317	-0.672435	0.068195	-0.737008	-0.157418	0.959788	0.232435	0.723222	0.272315	-0.634660
22842	1.905741	12.713690	71.128353	-0.667990	0.065821	-0.741254	-0.161781	0.959413	0.230983	0.726372	0.274215	-0.630229
22843	1.872454	12.716922	71.091175	-0.663524	0.063439	-0.745461	-0.166166	0.959016	0.229514	0.729469	0.276158	-0.625789
22844	1.839392	12.720035	71.053791	-0.659038	0.061051	-0.749628	-0.170571	0.958597	0.228028	0.732512	0.278144	-0.621339
22845	1.806558	12.723027	71.016207	-0.654534	0.058656	-0.753754	-0.174998	0.958156	0.226524	0.735500	0.280173	-0.616881
22846	1.773953	12.725898	70.978422	-0.649998	0.056246	-0.757851	-0.179459	0.957690	0.224998	0.738442	0.282252	-0.612403
22847	1.741572	12.728649	70.940425	-0.645435	0.053827	-0.761916	-0.183949	0.957200	0.223451	0.741334	0.284377	-0.607909
22848	1.709417	12.731280	70.902220	-0.640853	0.051403	-0.765941	-0.188460	0.956687	0.221885	0.744171	0.286545	-0.603408
22849	1.677491	12.733790	70.863814	-0.636252	0.048973	-0.769925	-0.192991	0.956149	0.220302	0.746952	0.288757	-0.598901
22850	1.645796	12.736177	70.825213	-0.631634	0.046537	-0.773868	-0.197544	0.955587	0.218701	0.749676	0.291012	-0.594388
22851	1.614336	12.738442	70.786422	-0.627000	0.044097	-0.777770	-0.202117	0.954999	0.217083	0.752343	0.293311	-0.589872
